# one_x_offsets	two_x_offsets	one_amplitudes	two_amplitudes
-1.354827697252114168e-08 -1.390992180774711723e-08 8.508471033784401616e-01 1.051761945954284183e+00
1.990100158707094320e-08 2.226158271885580250e-07 1.174722263855835003e+00 7.000000005203222964e-01
7.606606353160097257e-09 -7.329607984651100494e-09 7.001080927473893878e-01 1.242550193673343184e+00
-4.123396681274192475e-09 1.893739988219187958e-07 1.165578248098626979e+00 7.000000858002941584e-01
-4.617990101229243872e-08 1.435801995953826878e-07 8.131492352879789998e-01 1.050017671996544166e+00
1.518020871370247015e-07 1.919588294109576488e-08 7.443153409246993091e-01 1.159142410829174574e+00
-2.960283579072765379e-08 5.581017771506671786e-08 1.139812008346254180e+00 7.000000053091373076e-01
2.098922156601199041e-07 4.261224582146123435e-08 8.886171249892327317e-01 9.809954302922609948e-01
1.345387716267268388e-08 1.632759227329496669e-08 7.019634893207028492e-01 1.177132815607462080e+00
1.666427081518786901e-07 1.042478304275683949e-08 1.100185628196239662e+00 7.879305444452960883e-01
-1.371355246325590517e-08 -1.402151969045839605e-08 1.138362993713724292e+00 7.000148273562637469e-01
6.309164533814681817e-09 1.615455899409190328e-07 9.811562791063642708e-01 7.564745398339072224e-01
5.905619393562195089e-09 1.766927670370027480e-07 1.299698889243571465e+00 7.663330151942040480e-01
-1.189724800590449485e-08 -1.999915630278396682e-08 1.238505290610200760e+00 7.332258924915758813e-01
3.356866369043634011e-09 1.725745004747090708e-09 1.136649405282425418e+00 7.009893133715043856e-01
-2.371218636439700335e-10 -4.665440550539137650e-10 1.087683108365433027e+00 7.652155398588746937e-01
-1.473342531285433565e-08 -1.475836629644108668e-08 1.177526865222776165e+00 7.307322650753702575e-01
3.940820209963490677e-08 2.274379495046430147e-06 8.547727322594556032e-01 7.199077827991422485e-01
-1.155758328603427745e-08 -1.167070561102880361e-08 1.195497190157986722e+00 7.019500435000969318e-01
2.285099472950664872e-07 2.810268331918818167e-08 7.864489292780991736e-01 1.059327447200875794e+00
1.596569352781652103e-07 1.278136961843764488e-08 7.000000500470933140e-01 1.013015169062052356e+00
-5.649168453629750012e-08 3.048650373548859855e-08 7.000077727254374604e-01 1.179099445354623299e+00
-1.527202048449600376e-09 -1.096018441685949541e-08 1.237301324468843777e+00 7.374653078944748419e-01
1.609066789888086563e-07 1.608694968424595603e-07 8.425536375438176240e-01 9.545975626738681941e-01
-3.818958627662250806e-09 -3.896066011166410669e-09 1.041474755748988068e+00 7.911705464932723419e-01
-7.474536936597149086e-09 -1.234318542892510936e-08 7.626405287101791775e-01 9.366835465314917730e-01
1.717961832786227669e-07 1.521757998784993058e-08 9.244676858450209256e-01 7.481008716563161132e-01
5.579878467274223964e-08 2.142447892649926687e-07 8.373053730715700471e-01 8.789288839311741874e-01
-6.788251217461940695e-09 -6.838274315187296948e-09 1.157851130774913528e+00 7.000019873212049992e-01
1.881191161782390147e-07 1.804859584428335617e-07 1.093429107711660020e+00 7.078770576563757633e-01
2.380318893737946251e-07 2.114500637899550601e-06 8.578886809288877036e-01 7.308926775715203217e-01
1.796815088032844855e-07 2.009605149473522796e-07 1.015567592566766209e+00 8.664880726910259012e-01
4.587838359917183219e-08 1.921115221597241358e-07 7.119884644004651486e-01 1.169481532574760507e+00
2.812027789680535957e-08 1.417507853167016990e-07 1.056358839059627908e+00 7.000052997829372403e-01
-2.820016177741370733e-08 -5.181397585638838629e-10 9.172526253114523520e-01 8.253091321544470116e-01
1.390182848380842351e-07 1.339457175130762545e-09 7.000000903195426893e-01 1.153428187794827364e+00
-8.245619261004943297e-09 1.567828285881303586e-07 8.485454036990593973e-01 1.027023804245006389e+00
1.639006247612282638e-07 1.403031563467922318e-08 1.149086202153268621e+00 7.501394305756979852e-01
3.116990807952387782e-08 1.474320779355964964e-07 7.362679420901255822e-01 1.152506880321490179e+00
2.019183054508829440e-06 1.738983539216429608e-08 7.058863340975842782e-01 9.150800130054903558e-01
1.606683540903800369e-07 6.439397208300133598e-09 9.894326260404615603e-01 7.339590696831849170e-01
2.084555124576743642e-06 2.437400912821317954e-07 7.172312926451576143e-01 9.462323655415583179e-01
-6.545888605308444396e-09 -7.058738403201732298e-09 1.005895809277115971e+00 7.667135899431003487e-01
1.463118677386506851e-10 -1.030832810463193756e-08 1.259766004289373686e+00 7.107742195465069912e-01
-2.264226035428884012e-09 1.291823531032957258e-08 1.086269004018182383e+00 7.464727110987878778e-01
1.761720362499141817e-07 -7.048590570051888018e-09 9.617777283566806279e-01 8.743358332550460466e-01
-8.389684610319819029e-09 2.290485155350996866e-07 1.066037225447401982e+00 9.225729644464031320e-01
1.840296515782579238e-07 1.863346606063069957e-08 1.044117545966244842e+00 8.731755169238786252e-01
1.422251160287035894e-08 3.165849587961841619e-07 1.141027176722371639e+00 7.000000459113775442e-01
-1.015074392745291896e-08 -1.008624669045209342e-08 7.049752074309392214e-01 1.299689086697504381e+00
-2.305782320022461954e-09 2.049512745410271094e-07 7.622259672694601251e-01 9.675687010252289610e-01
4.780536137620454460e-08 -2.864415898688943809e-08 8.287310940087405653e-01 1.158095965903811031e+00
-1.455964122895608016e-08 -1.385863715020965342e-08 9.297421209191172320e-01 1.070719695925305581e+00
1.472871084305209947e-07 -1.685224010810160848e-08 1.184774692005595043e+00 7.000027255448587615e-01
-1.045928071732483689e-09 1.937157024399828371e-07 1.104968469392583419e+00 7.201736866361019285e-01
2.698809581095462016e-07 2.442372713239128591e-08 7.000000449236271072e-01 1.155439208139591889e+00
1.468572817444591529e-08 2.381373455771528359e-07 1.022337071017340726e+00 7.000012139307602022e-01
6.452449612523770757e-09 4.714944640295838091e-09 1.114156127980241218e+00 7.000502428521521159e-01
4.176920191373951448e-09 4.626872003923006196e-09 7.703622943314882843e-01 1.133836407438562510e+00
7.575536782651808745e-08 1.926972433777795826e-07 7.000008207181376285e-01 1.173331623098640142e+00
8.714063587258779762e-09 -2.162230613806658622e-09 7.227284139807880203e-01 1.231911533792243052e+00
1.827390248502539625e-07 1.837742192703285951e-07 9.842797027095337992e-01 7.000372579963827224e-01
1.618929014320801263e-07 1.618850677310826616e-07 1.104794510323686252e+00 8.039900311430240309e-01
2.117777317876620083e-08 1.806126001685320103e-07 8.535276755920161440e-01 8.923977997759203751e-01
2.074380383717990108e-06 1.064305144894256880e-07 7.497659560491263253e-01 7.090694176660721215e-01
1.773565161945552449e-07 1.814595835810768650e-07 7.846034845068318164e-01 1.160356673566210084e+00
2.281300397897655637e-09 3.237272644138871507e-09 8.022799575119603510e-01 8.901582508229921586e-01
1.557674257585340194e-08 -1.919020542864578350e-09 7.736175039657091634e-01 1.299173394694112416e+00
1.884625634306273429e-09 1.880943991413232731e-07 9.816167135626181484e-01 9.518576266975126154e-01
2.225181950413162294e-07 1.725938612312375748e-07 7.128982415612350465e-01 1.285949474075758436e+00
-9.602721798036753259e-10 -2.934225587973404821e-10 1.133317585012346029e+00 7.075840953879389827e-01
3.534497883172844109e-08 1.291923298447613227e-09 8.744847885593189929e-01 1.040043214041070696e+00
-1.626473703853297023e-09 -2.836088514403553124e-09 8.871735503567981240e-01 9.931322890238958312e-01
-1.896062749347641914e-08 3.815289373035825485e-08 1.067111718436962065e+00 7.000131245604727104e-01
-1.516628614310843010e-08 -5.174344109267400096e-10 1.182136486966063327e+00 7.572336167853752631e-01
-1.440617182023026220e-08 -1.019272709037397319e-08 1.020569216424896952e+00 8.470250606130893534e-01
1.615602510282232530e-07 2.063592428589803796e-07 1.229577222214530696e+00 7.788269965466348976e-01
1.926820499204975146e-07 1.579842227270166422e-08 1.153721400567620847e+00 7.454896414794333070e-01
-1.281220747319850689e-08 -3.754857947956314397e-08 1.156211923304718558e+00 9.251100721848983799e-01
-7.533454127106329348e-09 2.072987147901633442e-07 9.833981364056059160e-01 7.467357284594435818e-01
-2.312991769720135090e-10 -3.534380301934323959e-10 1.118265471162716462e+00 7.177088310570483021e-01
1.042744115680074366e-08 2.945607829459093297e-08 1.246015628199735215e+00 7.000020060326638260e-01
3.165970842480970748e-08 2.503571231105460773e-07 1.161970750996770274e+00 7.868650577444998850e-01
-7.953208204749575462e-09 -7.118668650003639771e-09 1.145477713891841720e+00 7.021700222709670314e-01
2.332414754011495295e-07 1.651020513779960741e-08 7.000001662816373038e-01 1.083733488909567777e+00
-2.170966388012432069e-09 -1.077544159039718278e-09 7.020788304104179645e-01 1.212822514557238218e+00
2.104036321482428933e-08 2.544276681210453747e-06 1.279940332352777599e+00 7.000733782560917273e-01
3.319752000768855949e-07 2.487698633440071348e-08 7.000001580212952268e-01 9.471943387363039868e-01
-1.814569737798552634e-09 -1.920218052271774637e-08 1.209552173914874462e+00 7.308830947135186440e-01
1.874368541093849209e-07 2.148076623649755914e-09 1.012383983918415220e+00 8.198157700254949942e-01
1.785609398322245585e-07 1.777005281198298231e-07 1.131074723374668523e+00 7.011630867745607398e-01
8.550825634273078833e-08 1.849452768703520965e-07 7.000000592186162995e-01 1.137662692880319293e+00
-2.281080401909454326e-08 -1.471328392451462933e-08 1.155055298176731027e+00 7.433555030027162447e-01
-1.003440905474875084e-08 -1.038872916547375349e-08 8.106162192714855275e-01 9.888197597975145747e-01
-9.104889037740287988e-09 6.457671543436486626e-09 1.189825927477363710e+00 7.002950129572172999e-01
1.318551180316990861e-07 2.635645763225377205e-08 7.007584523573565649e-01 1.237159694232253138e+00
1.921356936165510658e-07 -3.120454619774483245e-08 8.022327955363227625e-01 1.072197458465633302e+00
1.649602533552219085e-07 9.026496154546974828e-09 1.195380072071882127e+00 7.000038911893986526e-01
3.634109000572476883e-10 1.958383676984427446e-06 1.299999894888253182e+00 7.000086476381733869e-01
2.098432666145437318e-07 2.196224326727930669e-07 9.807209868943784770e-01 8.932848694869666151e-01
-1.937821867960023232e-08 2.069814600835076747e-06 1.299604491894037928e+00 7.001663856610108594e-01
-5.224748450229511040e-08 -6.150182675108871422e-09 7.010695107565744211e-01 1.266611458831120363e+00
1.298650647008554645e-08 1.034423659774257365e-08 1.108850017023486956e+00 7.017883808907413590e-01
-2.820580383376039557e-08 1.338776563918825714e-07 7.240442703169954752e-01 1.294495139764344938e+00
1.757203005421040153e-07 1.723661355935992433e-07 1.241393684108630602e+00 9.538813513551620549e-01
1.625733674212019731e-07 4.340355611581302171e-08 1.275612812782791927e+00 7.003792652900997506e-01
-7.095046055346172318e-09 -3.355424407118639978e-09 8.474001350497786245e-01 1.018838540860594222e+00
1.716097497148327427e-06 -1.603046029754064457e-08 8.457380751960354992e-01 1.252666683156333782e+00
-5.650411884459139016e-09 -4.766197064720719007e-09 7.136529394881792054e-01 1.250553845320249824e+00
3.586606215537762604e-09 8.767910818818996709e-09 8.073528993981637925e-01 1.000558229490868367e+00
3.493832784307608902e-09 2.881037655822382765e-09 1.152150792227193410e+00 7.001206329076994361e-01
-1.189906268401067619e-08 -1.500717243582994565e-08 1.188796197339275329e+00 7.245818258469519657e-01
1.824597209572081348e-07 1.824673520150866842e-07 1.299450406774305788e+00 7.418094174656520989e-01
1.446090772248297381e-07 2.863667966853190784e-08 7.767107249106824929e-01 1.103492180008425638e+00
-5.543057323343609971e-10 2.031699415150092237e-07 1.203973111094415183e+00 7.000001367486147208e-01
3.991520837695941873e-07 2.555353559419156347e-08 7.000000004128766884e-01 1.060694943382780364e+00
1.702174002391342258e-08 1.791560180395724847e-07 8.087903833783546270e-01 1.037835574155209217e+00
-1.434215096089688162e-08 -1.334194375813179991e-08 1.253893327453198925e+00 7.637222061681603336e-01
1.853544596700337438e-07 1.847788946047155640e-07 7.255678924523799589e-01 1.043393132765260356e+00
-3.120279217148474318e-08 -1.022013441097426609e-08 7.131234362689569117e-01 1.147471727776996353e+00
4.506073522263999847e-09 2.240356149629332442e-07 8.923814676874348706e-01 1.009052612644352198e+00
-5.159276505931545614e-09 -4.629793323215187243e-09 7.284244174115047654e-01 1.135864821127102520e+00
-1.522538819682071512e-08 -1.634818455408472405e-08 7.074439874351027280e-01 1.105034101919943890e+00
1.574091846127437491e-07 1.301582493590156193e-08 8.129643504152382905e-01 1.053114277624726647e+00
1.893663385844046760e-07 -1.242229211357908706e-08 8.987926339541532084e-01 1.014520165142623442e+00
2.936746077724294332e-08 3.073393074393412447e-07 1.113953810671534983e+00 7.000000000065736971e-01
-2.398224872119504486e-08 -2.424774853430033521e-08 1.020840300010792401e+00 8.455072520043038775e-01
-7.683752602389044914e-09 1.020145779314669299e-08 1.154464693813298748e+00 7.521379861456690685e-01
1.078745428132866594e-08 2.318923498360561066e-07 9.052656635587823519e-01 8.151253656817045723e-01
7.319572740757646973e-08 1.680187399179073936e-07 7.061460008630684460e-01 1.299999970487816903e+00
9.832241001959677583e-09 2.049909931801470865e-07 1.085201194798253832e+00 7.928181646777922031e-01
5.992049333727385355e-09 2.423437226859688781e-07 1.134441995755757659e+00 7.000000000002174483e-01
1.939513301480242156e-07 5.929838763007142041e-09 1.003927605786380184e+00 8.784115100807898813e-01
2.574625415628364626e-08 2.300783103342439823e-07 8.257584184360590163e-01 8.905755484910045094e-01
-3.401215896480389406e-09 -4.103952693072369516e-09 1.060422713404184591e+00 7.595533009411097325e-01
2.604709078653640740e-07 1.328044462294460905e-07 7.000294352387190777e-01 1.107724783755678288e+00
1.852372474571914036e-06 6.435567172237295943e-08 7.358472769241002354e-01 1.205842556163054802e+00
-4.553472150268649668e-08 1.209468709914644089e-07 1.234432534133896642e+00 7.000006303024993715e-01
1.757648464807764135e-07 4.850795046113618361e-09 9.645875844615658945e-01 7.448816002313910500e-01
1.705967111010893715e-07 -8.519449978423201739e-09 9.415029658413276437e-01 9.851762982650675848e-01
1.632867248802593793e-07 3.206291481341309092e-08 1.048345795815144310e+00 7.000010840309504045e-01
-1.621841961182750299e-08 2.043053136109158685e-08 1.108892545797383722e+00 7.000075600594153347e-01
1.098275654424751343e-09 1.240704746863057662e-09 7.261182025824953756e-01 1.130036782505415394e+00
2.093577819859265982e-08 2.140370781893336396e-07 8.687546109314937537e-01 9.448723559944198769e-01
1.009016502270974742e-07 2.731358322501472432e-07 1.072350922697048459e+00 7.000027590285005097e-01
2.138384047840188899e-06 -8.929374212236971090e-09 7.000064593932181500e-01 1.299999852987296256e+00
1.402546979969982308e-09 -2.452687777683674328e-10 9.774558097384677957e-01 8.345485222352073684e-01
2.091232614704361496e-07 2.298001093819730063e-07 1.029519083947592728e+00 7.000116807016402154e-01
-3.398454003280304265e-09 1.599653186212408623e-07 8.545369853121145276e-01 1.245005181263794780e+00
-9.484932083974953984e-09 -9.239980619079050654e-09 7.006805321667852748e-01 1.235208463152128289e+00
1.756181863723376488e-07 -2.238416808948105793e-08 7.000028940344216188e-01 9.870205441963942894e-01
1.803330003815094603e-08 1.706346575418816440e-07 8.657278747592036527e-01 9.482518209773308504e-01
1.692256150255987807e-07 -6.364672335109176534e-09 1.087030986627824269e+00 7.236764795716663645e-01
2.802025841940976173e-08 1.935252721808943297e-07 8.237006372630801820e-01 9.928041978935436829e-01
1.880560592263474816e-07 -7.767422409133250197e-09 9.594984273570414945e-01 9.389625243523511688e-01
5.985649938732323425e-09 7.082489280522966032e-09 1.150669093069530025e+00 7.133198619878968749e-01
2.510160457819230800e-08 1.707747321170810956e-09 8.523832170113818663e-01 1.233165791085501839e+00
-2.424882436069768239e-08 -8.608838174177475233e-09 1.098187958147459176e+00 7.675564341621956554e-01
-6.293932562770810856e-09 2.488559218586128866e-07 1.070254555762060189e+00 7.294543139107686480e-01
-1.939063920449741956e-08 1.974348021896371414e-07 8.377762154302629272e-01 1.047845058361497772e+00
2.068283455491011899e-07 2.529387075515206371e-08 7.555565224694869020e-01 1.078367320051746958e+00
3.399648568182138234e-08 2.123540661829850815e-07 7.000000002428645729e-01 1.191496493065596685e+00
3.321082174196229987e-09 1.364480266712469758e-07 1.086312152140429532e+00 9.267296359048561305e-01
-1.919647076884649530e-09 1.938686721294013839e-07 8.370570115267170763e-01 1.025705824704224334e+00
1.910074624384241139e-07 1.325198415803298673e-08 1.104380809519629247e+00 7.003509188542536013e-01
3.773271043954207278e-11 2.548893630011481384e-10 7.243643368802957783e-01 1.173614318146415147e+00
-1.337935713612375315e-08 -1.207446841080467109e-08 7.931004246975382754e-01 1.120636644687513117e+00
1.666519093110147187e-08 1.617854213940610429e-07 7.887438704824901725e-01 1.001110061100586757e+00
2.158905084199821486e-07 2.756898555582806786e-08 7.017669999957625304e-01 1.273735847708294733e+00
2.241165490397131393e-08 1.810790526463222764e-07 1.046836074811818396e+00 8.404647910345013351e-01
1.374827841631994046e-08 1.728892687603925146e-07 1.137185409054574770e+00 7.081159566052249721e-01
3.848764009313070477e-10 -5.701069528164551791e-09 7.000023110941955284e-01 1.247627968259434450e+00
1.803821333011720004e-07 1.813625736531342351e-07 9.777678627987900217e-01 9.585847520447818848e-01
-5.405953409515840043e-09 -6.727111626323121761e-09 7.249743865076787586e-01 1.096966095307879696e+00
-1.385249878419304576e-08 -1.358205463343317757e-08 1.263857290352468077e+00 7.001247604058937757e-01
1.142793484132907235e-08 1.131164429443767170e-08 9.168084219649059730e-01 8.458057435000455593e-01
-7.238228386415920910e-09 -7.687804290995321354e-09 7.000367495359942627e-01 1.237359316278052290e+00
9.786369291556637619e-09 2.142471324612396435e-07 9.403607389358570323e-01 7.605872316112377574e-01
1.079681959054077716e-08 1.702312724110983004e-07 8.060103680686164784e-01 1.162190269391916386e+00
1.603697583078278087e-07 1.044346123893709151e-08 7.322568576314019140e-01 1.221567058115729854e+00
5.678715765193781849e-08 3.249432164507644278e-07 1.139989862497446715e+00 7.001704556749891450e-01
-6.183872613758165156e-09 -7.936374452417005348e-09 1.296372286862947476e+00 7.399048819586862002e-01
1.361787968950939863e-07 3.691703626820632943e-08 9.104912121554094018e-01 9.726789477171575715e-01
1.379202000964157134e-07 -2.753763901504666901e-08 1.177954522759638412e+00 8.393511372953184058e-01
-2.506479398013560529e-09 -2.454150135807034763e-09 7.066571132109954467e-01 1.226467681621161709e+00
6.927674738648342651e-08 1.836404881197311432e-07 7.000000549531572025e-01 9.561456857950267896e-01
1.346402713402099597e-07 2.167374718098998431e-06 1.252882097275963780e+00 7.396528340847962069e-01
-6.669263898924701379e-09 -5.626533729687038984e-09 8.902919555466729529e-01 1.079804425003783486e+00
1.117529282130237223e-08 -3.279724072024400945e-09 1.172010619159102207e+00 1.022295952924616724e+00
2.011958111291139360e-06 -1.548690532944420154e-09 7.191007859034539429e-01 1.238977973698548229e+00
1.188170905821587798e-08 1.746006255833769281e-07 9.338088224892645561e-01 9.559857337610646599e-01
1.808146162098690140e-07 2.887435375459639826e-08 7.000090692670913883e-01 1.175533206873960790e+00
-1.523901645991045865e-08 -1.580339915848795501e-08 7.000020625977783073e-01 1.150537031682543176e+00
-1.832925455488930161e-08 1.753831650925844260e-07 7.371084975352725221e-01 1.154716180601810027e+00
-2.542702629554398475e-09 -2.996152271551150817e-09 7.577601192798042451e-01 1.116931566801899312e+00
6.303647636950385336e-09 1.898847528964223892e-07 9.654497312328829128e-01 8.758835820243872083e-01
4.069670416166935079e-09 5.581743703289115107e-09 7.555775384973010267e-01 1.145798682106369260e+00
-9.033994360152494602e-09 -8.482089128777060687e-09 1.197538909752226655e+00 7.055150966357678355e-01
1.748938012413739203e-07 -1.946363229149471887e-08 1.024587052542311971e+00 9.912841802019352055e-01
-4.626412607150789818e-09 -4.087941030528089150e-09 8.617839652636817283e-01 1.003088010098906135e+00
-2.997079208222005621e-08 -3.127466641387400263e-08 1.166833263400407050e+00 7.090486136502144321e-01
-1.412690959446776876e-08 -1.550325645470342484e-08 1.119049079136492431e+00 7.426057347259892305e-01
8.341124514471917258e-08 2.358744649894227969e-06 9.083488596095221634e-01 7.143721377982672482e-01
3.023606622939068155e-09 1.943670443233974805e-06 1.299239126004603673e+00 7.000354812701632401e-01
2.056255851476357759e-09 1.304597933589174423e-09 7.688602016648459214e-01 1.076577539996318444e+00
-1.252447276184524242e-08 -1.191506475421906394e-08 1.058586856737407711e+00 7.205023113073697472e-01
-8.325879849180350196e-09 -8.162777846921112526e-09 1.079207317431789104e+00 7.082065133133669255e-01
-9.781292655358361709e-09 -9.745805558568593672e-09 1.193810363813062603e+00 9.755637982212650439e-01
-8.969913035890310283e-09 1.818503092275489027e-07 8.612064930516736272e-01 1.055317711582301143e+00
-2.502924487027534638e-08 1.330304343503976681e-08 1.159737447312032987e+00 7.444761749077697388e-01
-1.826420940067662832e-08 -2.663096273934673352e-09 7.465886648810367010e-01 1.218033932471744851e+00
4.368512143223499958e-09 3.901947542277814651e-10 7.330967498606856259e-01 1.185461933459256434e+00
-1.398950371173651713e-08 -1.449727489285760543e-08 1.103153510016326999e+00 7.000685193069631218e-01
-1.233802275064588166e-08 -8.742721264894729198e-09 1.126668620681327893e+00 7.004855794596460683e-01
-5.474264016040023565e-09 1.724113792577621773e-07 7.559540995892307658e-01 1.121566234365497738e+00
8.994499540687461627e-08 1.650970344778155507e-07 7.000067624935419897e-01 1.107713892702922864e+00
-1.975914379633584594e-08 -1.895406995519744097e-08 1.118778371428176488e+00 7.054727505451326985e-01
-3.159828479669473938e-08 1.598615735615644660e-07 7.000019481140912214e-01 1.089404808081042786e+00
1.838491027850875949e-07 2.669459897372638599e-09 7.000005723491717902e-01 9.341213329510422714e-01
2.081038736032349855e-06 7.010880954324471769e-08 7.360717915684639179e-01 7.010464573750683215e-01
2.387515469580814815e-08 2.201115954468232660e-07 8.924507169782481819e-01 9.721277550578202309e-01
-5.399504856382962060e-09 6.070928742685109678e-08 1.083118416936647455e+00 7.000000760060237637e-01
-1.224201757064376739e-08 -4.978554784459134776e-09 7.887979953106403208e-01 1.161311358804205662e+00
1.621731242470415312e-09 1.893299335684288658e-07 8.787265574203004803e-01 9.111726638601664874e-01
-3.170950142647190854e-09 -2.694605515117410886e-09 8.553078530821190961e-01 9.856807407703557233e-01
4.174209153265734722e-08 1.904231355507430695e-07 7.213584472035640127e-01 9.164667110259359095e-01
-1.806262660448133478e-08 -1.406217056094133408e-08 7.642847029114835378e-01 1.299853495288910032e+00
-7.234357353301414527e-09 -2.033839085634793578e-08 8.769983989080739617e-01 1.236876047242227106e+00
1.617963550495846130e-07 2.795734845515957898e-07 1.062179586644809159e+00 7.000000000036191716e-01
6.508426193079470809e-08 2.566971188303858072e-06 1.297503131454710079e+00 7.002679204415167558e-01
-1.419121588426355769e-08 -1.259195866964195827e-08 1.098450801701253532e+00 7.000340992627043235e-01
-3.623539197247037284e-09 -3.907352090475497909e-09 7.000023601432018294e-01 1.206394544178769124e+00
1.866123330840725668e-07 7.552139822446266518e-08 1.019999300016734667e+00 7.000000172679832211e-01
1.450008936817969080e-07 -1.660480623212224707e-09 8.386673910951473188e-01 1.039805554401143972e+00
-5.285556925562259093e-08 -9.402799643959276723e-09 7.000198485222836053e-01 1.244229922427976920e+00
1.799271277673338483e-07 2.649751949871553488e-07 1.150097262197553816e+00 7.000033472178006644e-01
-4.370185983697812145e-09 9.780834978335182259e-09 7.065522703475058952e-01 1.219582820118249700e+00
-1.033944568698087424e-08 -1.174312493452779075e-08 9.547570523269072185e-01 1.133908844873762423e+00
-3.807298416613237141e-08 2.141284554698462306e-08 7.000066314939464851e-01 9.581721336851716231e-01
-5.280957213269521235e-09 -5.889306916512334121e-09 7.006278350816510514e-01 1.177776778077687325e+00
-1.113276845337027558e-08 -1.063113821085163563e-08 1.032109912156887743e+00 7.832574840621139289e-01
2.178357050676591467e-07 1.046894305555415735e-08 8.591224989236094789e-01 8.355620151838124565e-01
-1.106773205475129238e-09 1.548259657004995213e-07 9.456688506627626278e-01 8.817050253315350528e-01
1.713354832667576449e-07 -1.606168452197794288e-08 1.009128645414869574e+00 9.826238780301198572e-01
2.324091774021419747e-07 1.653337349231540426e-08 8.458264377956228319e-01 9.603695914186733962e-01
1.814286776060331173e-07 1.797802264071657054e-07 7.359925722772490131e-01 1.023153450799747066e+00
3.020688095243270645e-09 1.916922309217770229e-09 1.124383734380881572e+00 7.187321731468975239e-01
1.477966478262527937e-07 2.593951118078843616e-07 1.037048991590095781e+00 7.000611278114708957e-01
6.013528555790769249e-09 5.681287327867894646e-09 1.044566914551111836e+00 7.000126285229150147e-01
3.729051770400757193e-07 8.571015824782899783e-09 7.000123855733726419e-01 1.143080498500053332e+00
7.327047382685817147e-10 1.753745696181915832e-07 1.024360667317846918e+00 7.000032855366759010e-01
8.938108514336368674e-10 2.022430007276814984e-07 9.594395946978475642e-01 9.532229818383337605e-01
1.729309687074768757e-07 1.732608761333734429e-07 1.123690045585064246e+00 7.022645375688527647e-01
3.680724777355971721e-08 -9.509096335593668024e-09 7.000019947289782829e-01 1.013664523012716367e+00
1.725559429732603661e-07 1.711870317411904261e-07 8.967313053405419065e-01 8.881303346353484063e-01
1.431989431548593171e-07 -8.684055463768499560e-09 7.000041807236896396e-01 9.809055843203582370e-01
4.032667986977245399e-10 -1.596547844147360369e-10 8.014690802395116886e-01 1.035990113225699227e+00
-1.771441685314377432e-09 -3.444665950988614223e-09 1.027334939335900810e+00 7.707897867259395630e-01
1.900360022764433926e-07 1.882588958053202355e-07 7.007682191126074489e-01 1.080050620656491045e+00
8.336544320071604530e-09 8.191417151943169837e-09 7.009016637180101039e-01 1.192106051883075502e+00
-1.565567668347859924e-09 -1.535414362943234516e-09 9.610194098350197667e-01 7.000684671415089433e-01
-8.261809662050939079e-09 -8.275304876162923768e-09 7.000002498149882069e-01 1.147009334855923157e+00
1.806130469074245556e-07 1.416856334489168818e-08 1.192388817617395347e+00 7.664939731897497666e-01
1.850750642801272441e-07 -1.479498454595845707e-08 1.119724983598259005e+00 9.724337493993997494e-01
-2.919585112078086747e-09 -6.736637830118439922e-09 1.164650995981994175e+00 7.464478205706273073e-01
-1.382205672750234701e-08 1.817207378084094512e-07 7.485901859243430101e-01 1.299999937828327123e+00
-1.253070364199916055e-08 -1.144702280271196509e-08 7.470099308797112370e-01 1.252264218111524219e+00
1.542169982500388617e-07 3.821388464226409877e-08 9.652844904060660092e-01 7.696941699297690231e-01
1.983618885987203720e-07 6.841120182258426022e-09 9.331075506582574564e-01 7.413359354226485287e-01
5.742448881492957330e-09 1.748511976924709627e-07 7.467183240597219385e-01 1.185580935166005601e+00
2.872523275593335797e-08 2.798377732068897276e-08 1.030606835389576315e+00 7.338891903622249968e-01
1.021965555421160009e-08 1.728071247143002308e-07 1.102363384715727701e+00 7.393677478295352934e-01
2.434584491176966801e-07 1.655510982026284221e-07 7.000063710626932556e-01 1.189963069699553344e+00
1.361998390253181724e-07 -1.355980918098491507e-08 1.173933080966001352e+00 7.683733519302584636e-01
1.651815697975405752e-07 -1.464053166462441820e-08 1.065299858342865225e+00 8.650046642959681176e-01
-2.064643441714560573e-08 6.371288024299385817e-08 1.299537294284403455e+00 7.020233748494435488e-01
2.467179105549029157e-06 5.338058012565464953e-08 7.878900285451324592e-01 7.443091913257283698e-01
1.584450341124444224e-07 -6.030780004344200927e-09 7.000115196597839207e-01 1.129858848904038204e+00
-5.865895249197466800e-09 -6.995982222091301220e-09 9.923665593833436160e-01 8.239707143346635121e-01
-8.010796495113904720e-09 -1.618293038043311312e-08 7.348923392605425375e-01 1.294674944884916190e+00
-9.976586568261674980e-09 1.538426375336136474e-07 1.092840527400253725e+00 7.000002872614258242e-01
1.732595762805786594e-07 2.037813970652089012e-06 1.299587285602309850e+00 6.999999999999999556e-01
1.919248227716903022e-07 1.917185065877742731e-07 1.122897728062028033e+00 7.021909123010785514e-01
1.404568369951743170e-08 2.326061589805762172e-07 1.117216571917201140e+00 8.781868114477324738e-01
-1.233916964538073146e-08 -5.756458931757288325e-10 7.000164324819798667e-01 1.152410852352106829e+00
-1.363114489122273322e-08 -1.282123159265503701e-08 1.004467210451123416e+00 8.095703883558285074e-01
