# one_x_offsets_init	two_x_offsets_init	one_amplitudes_init	two_amplitudes_init
2.197445589015256983e-07 2.242808612199881880e-07 1.252224246903273386e+00 7.788229394457896193e-01
7.084454014090540882e-08 8.266045975651217508e-08 1.300000000000000044e+00 7.739084174893463564e-01
1.549794934695623387e-07 5.772670710735546434e-08 7.027889940564444604e-01 1.300000000000000044e+00
9.728890673151413896e-08 1.725082208751322091e-07 9.772959600376280864e-01 7.224369185605793442e-01
4.284563500201774309e-08 1.538744102736290408e-07 1.191021890000488304e+00 7.140736104898858239e-01
5.098406358837399855e-08 1.591893988385273383e-08 8.029505834819016252e-01 1.300000000000000044e+00
3.638861365689812637e-08 6.628849841457868552e-08 8.985762797809907498e-01 9.890695057641012422e-01
5.082145720999137805e-08 1.776942403255868123e-07 7.940609401957373636e-01 9.973127638175807164e-01
1.754237173488460746e-07 9.679553820903945326e-08 1.278813989049530253e+00 7.159817411572851897e-01
6.836434574906711178e-08 6.529632394155754755e-08 9.241846291558301063e-01 1.026467916740520403e+00
1.981267713721776754e-06 1.202019671870392406e-07 7.508613081475224993e-01 1.300000000000000044e+00
1.056278853710548835e-07 9.224374365122088270e-08 1.067773614486717149e+00 9.890385596508785016e-01
-3.649522536374848468e-08 -2.939007544133516284e-08 1.300000000000000044e+00 7.112153683982639363e-01
1.683768260530877936e-07 2.844877279810623207e-08 1.074264817506400238e+00 9.709665574840348201e-01
5.507964617762532419e-08 3.935306962683777316e-08 7.088108471913519004e-01 1.300000000000000044e+00
6.225027330393873066e-08 3.496827556506294258e-08 8.958813992385545877e-01 1.170368326676006321e+00
1.752186516147647937e-07 7.824183339744604008e-09 1.043590762983663378e+00 1.095822776309661517e+00
2.751741468260651494e-08 3.198596042019829469e-08 7.056546921530991723e-01 1.300000000000000044e+00
5.251274820010157539e-08 5.095918601630106930e-08 7.226216817416414306e-01 1.191493906344612608e+00
8.304518596056401198e-08 3.970031568407588765e-08 1.193132581734347442e+00 8.225486916321860242e-01
5.667903555134549340e-08 4.614049248093769696e-08 1.300000000000000044e+00 7.423849972320505364e-01
1.009613347070450765e-07 6.593304007984076812e-08 7.009983000452254531e-01 1.296364798901887605e+00
4.669308893667844254e-08 1.913382802599352729e-07 1.300000000000000044e+00 7.029622394007805086e-01
8.678839146125194848e-08 2.636623280018560683e-08 9.178069168390662336e-01 1.103172343146113343e+00
2.153054357997256784e-07 5.134517457726767413e-08 7.555922090470802432e-01 1.300000000000000044e+00
5.994433183165851204e-08 1.424225564545663539e-07 1.300000000000000044e+00 7.924896493154754973e-01
5.506108642517463339e-08 2.146854762526717856e-06 1.300000000000000044e+00 7.491823401586500397e-01
2.650428741963001429e-07 2.459021781349264302e-07 9.812285036175109054e-01 1.040652466910142238e+00
4.670758747823576928e-08 4.771958102333795660e-08 1.271634830364594793e+00 7.641530688906329472e-01
5.389027928316182494e-08 1.045911719689965975e-07 7.831978526827144682e-01 1.300000000000000044e+00
5.990020541791099771e-08 9.307641393750148744e-08 7.115987433824778607e-01 1.138929315380688756e+00
5.665627686701206214e-08 1.942981251459515516e-06 1.300000000000000044e+00 7.445621231982704202e-01
5.084819293112138351e-08 8.814423894512287123e-08 1.192790632899808134e+00 7.510553339376255799e-01
1.307300615008629328e-07 1.771158319494799990e-07 1.093775211782203938e+00 7.526854125692897801e-01
7.274824642951679183e-08 1.666465310733940178e-07 1.300000000000000044e+00 7.241392945977158657e-01
-2.881769611816871885e-08 2.018679338191903257e-07 1.104629126891649493e+00 9.466658061168617966e-01
2.090066941972948466e-07 4.339493534524972429e-08 9.487010302601573963e-01 1.075656485958867536e+00
2.056038119098795579e-07 1.958380581679706387e-07 8.117263044833501473e-01 1.300000000000000044e+00
1.416296248153293950e-07 5.886292194155321524e-08 9.891718992304484592e-01 8.780656891689967436e-01
3.491387907147164149e-07 7.730586232626792599e-08 7.310783213601327324e-01 1.300000000000000044e+00
4.117862541044617019e-08 4.231723801851779205e-08 1.038325530637737026e+00 9.188122567604857238e-01
-2.043307697576649636e-08 -1.450003061735677609e-08 8.288036415094379716e-01 1.100459062298753787e+00
2.648690856672843286e-07 8.488227896110207481e-08 7.226748693694085013e-01 1.147535408964486248e+00
1.906749437319543199e-07 7.890257435997541536e-08 7.966143077823764074e-01 1.269743922183149465e+00
7.627224328498433208e-08 3.380996254955937426e-08 7.927245204965075454e-01 1.216309334589414926e+00
-1.261545204836220900e-08 -1.109970826121778732e-08 9.696109704575742727e-01 9.479066124539108351e-01
2.437039557285429825e-07 2.738831735033289839e-07 9.862047561187934352e-01 9.418391299709220066e-01
2.571962818954584653e-07 2.423359634675380515e-07 7.262958259547809270e-01 1.236795749554570722e+00
2.225767282462498563e-07 6.766385856464201337e-08 9.447746920381454583e-01 1.041028492371812941e+00
8.268721504329621176e-08 3.873314042178098098e-08 7.967708846702847847e-01 1.300000000000000044e+00
1.245703359187732570e-07 1.696676803692661159e-07 1.140359518192136212e+00 8.347229240712576992e-01
1.821841877800742431e-06 5.792247150049877390e-08 7.546301117884381959e-01 1.300000000000000044e+00
1.954230137272782107e-06 4.571155204053433364e-08 8.166458001648931875e-01 1.300000000000000044e+00
1.688548585647597470e-07 6.086715325405989350e-08 7.352831266632822160e-01 1.293620699721660605e+00
-3.418534753318736760e-08 2.493637197315255807e-08 1.300000000000000044e+00 7.946256176031786245e-01
2.991308403993872931e-07 4.025011686221451433e-08 7.270405458248553332e-01 1.300000000000000044e+00
2.605363502123708238e-07 6.241657896896139463e-08 7.089721553929880793e-01 1.300000000000000044e+00
3.344543670178728381e-08 2.104872121623372990e-06 1.300000000000000044e+00 7.376410358290909075e-01
2.397373761730576840e-07 5.604421440031531890e-08 7.150886882165220504e-01 1.300000000000000044e+00
2.480410152145684991e-07 3.142607245191273181e-07 1.074924687142993607e+00 7.368090330523306974e-01
3.241466556094735607e-08 3.169458773128137956e-08 7.106177176654228100e-01 1.300000000000000044e+00
9.539051184246768778e-08 6.127346183326230931e-08 1.166739239437772691e+00 7.685341079148841903e-01
-7.500587392868589368e-09 2.730365492638093546e-08 7.966891413681627121e-01 1.300000000000000044e+00
4.003066260476745669e-08 4.301270858325595114e-08 1.251016746638206723e+00 7.582446774513638132e-01
1.667818056933313262e-08 1.477144910635349118e-07 1.173676304386334746e+00 8.508241352830530069e-01
1.046386768124976181e-07 2.007427127912374846e-08 1.199859070658425120e+00 9.385822547668070115e-01
2.339893544133623274e-08 4.230655781178513095e-08 7.029414570576398846e-01 1.207436611939529447e+00
3.549567373882833364e-08 3.475443382115482391e-08 8.382119840810683398e-01 1.168088994372360467e+00
9.598969592690865047e-08 3.553812316729207079e-08 7.091352990708836845e-01 1.300000000000000044e+00
5.508318640501542519e-08 4.465009716311486241e-08 1.102215138597159694e+00 9.696694215674748207e-01
1.643604954202250819e-07 -4.600774851189102406e-08 8.648753856861663980e-01 1.176945965675442629e+00
2.361846497204500053e-07 2.041933383653637072e-06 1.300000000000000044e+00 8.903823713652621041e-01
5.223008083905278933e-08 7.612609690044558134e-08 8.294428463068197477e-01 1.021562753519927425e+00
3.132786699353207789e-08 3.184779507370969963e-08 9.590888594841141535e-01 1.115926991150604453e+00
-6.453375241578970778e-08 2.547329271119308862e-08 1.300000000000000044e+00 7.648495622795210558e-01
1.576267924500998342e-07 7.434753158175346905e-08 7.047469818136853359e-01 1.278115269307963597e+00
4.269125330955887064e-08 5.178021194953317401e-08 1.196141382444399826e+00 7.163717814558686614e-01
5.413468817547282219e-08 6.923565547112066950e-08 9.900201982940942669e-01 9.296234012412353254e-01
2.177963394617299009e-07 2.561072869175790228e-07 1.300000000000000044e+00 7.529237709349536622e-01
6.120090619375560672e-08 3.498275873449547351e-08 8.492961350532330922e-01 1.169951864623778315e+00
1.528565086140139110e-07 4.792941070161103231e-08 8.424020887416722170e-01 1.104365371925989381e+00
4.980749946087584859e-08 5.854495851074537475e-08 1.225694968407538887e+00 7.006363041422070115e-01
9.654100914275474766e-08 3.433738975550543228e-08 7.758128210002303016e-01 1.201375167927381193e+00
2.449045323842536954e-07 2.365907791427190553e-06 1.300000000000000044e+00 1.095863552316541867e+00
7.584018834518825644e-08 1.685972861092174765e-07 1.180848718168360234e+00 7.049803983762127357e-01
2.028533422617194361e-07 8.068958086697620733e-08 7.003906772789589841e-01 1.300000000000000044e+00
3.011072721596390736e-08 1.640246598198496700e-07 8.826411513943166476e-01 1.057157912717343384e+00
2.441999121840206885e-07 9.484274889298867685e-09 7.392972966521479394e-01 1.260738011591564289e+00
7.792776197258584976e-08 9.265201842646429440e-08 9.310377119865405060e-01 9.854085872966557025e-01
5.224258104626893863e-08 9.391670055521518467e-08 1.300000000000000044e+00 7.314145635978348547e-01
8.857019708528896996e-08 1.603857470578054985e-07 8.351219579343001076e-01 1.300000000000000044e+00
3.724321366985951875e-09 7.391996714079614806e-09 9.558968628472053197e-01 1.009886717185987104e+00
3.785211686166393031e-08 8.356039382491203135e-08 1.154447819367283801e+00 7.095024366094426771e-01
7.675900303661543795e-08 2.645610767176801969e-08 7.043524506322899059e-01 1.274745060402433516e+00
1.889325765936423651e-09 -4.849544259638707753e-08 7.748348281550936356e-01 1.263694363829877432e+00
2.409603918292508113e-07 2.366869621587718541e-07 9.338630954822844110e-01 1.118613112568072498e+00
1.083537369464485166e-07 5.683703304421355343e-08 1.054540779387208138e+00 8.531810130592120123e-01
2.066056992891568888e-08 -7.266975883996835880e-08 9.683612028946225747e-01 9.992933762185661761e-01
1.306709084724527993e-07 7.985815536495592694e-09 1.115188176268198106e+00 7.244867020487854026e-01
2.688875632234530835e-08 1.270617010142118402e-07 1.126828190443999400e+00 7.559447782796594462e-01
2.539453856633919779e-07 2.297105372961790719e-07 7.905332659906981752e-01 1.204085160619362327e+00
7.200351320380400950e-08 5.825564501886593670e-08 1.187625172393639739e+00 7.291775811786135320e-01
2.792106710761666144e-08 2.716386886038962900e-07 1.111913906536869057e+00 7.144841327317260626e-01
-1.178562670696416153e-08 7.872714530388839322e-09 7.055315729809337189e-01 1.236153708217419211e+00
1.639516452177131371e-07 5.289541514810251450e-08 7.805795494369341947e-01 1.062052326044422568e+00
-6.656707417679188977e-08 2.670638060227196399e-08 9.313242066847465805e-01 1.121703891507638717e+00
1.639061196482025445e-07 -1.545863566390437685e-08 7.868685120391057941e-01 1.300000000000000044e+00
7.117503439989173674e-08 7.003172697089937943e-08 1.044452600709425472e+00 8.370033207189504498e-01
2.836676522075530931e-07 -1.492970809646043372e-09 7.612088848368520067e-01 1.132517232299624865e+00
3.256368152493526925e-08 3.631182424150509224e-08 7.339145868898607761e-01 1.234668029379960119e+00
9.355987443237846142e-09 1.618333946250240803e-08 7.609132354624746908e-01 1.300000000000000044e+00
6.882655557134260771e-08 3.506783402196982453e-08 7.274511801100653763e-01 1.279476414228440939e+00
2.820671751799045636e-07 2.379381471476737887e-07 7.619521251056975419e-01 1.161059310230293073e+00
1.599076128576056393e-07 -2.975009711713643065e-08 7.517030312966128669e-01 1.198018192549735073e+00
9.869327579253459666e-08 9.467449599101643859e-08 7.052248253205041228e-01 1.224756011941662948e+00
4.627320010045697371e-08 5.042604019050673988e-08 8.172299488482805963e-01 1.106877296018923484e+00
-6.931850536242898644e-09 7.597823103234025856e-09 1.108389742532645661e+00 1.163546397050166270e+00
1.184679529293968664e-07 5.917641315717371573e-08 8.488643964027302591e-01 1.121102366842778641e+00
5.539155005142321748e-08 4.250260752788082311e-08 1.138724865301891320e+00 7.313066870104029116e-01
2.153402196144790142e-07 2.696544726273084040e-08 7.312296289277147032e-01 1.300000000000000044e+00
2.706402749177823881e-08 -1.498210612267332217e-09 1.134698314777891515e+00 9.989594544964264244e-01
5.529565300557836661e-08 2.326495791844394293e-07 9.304512312239408001e-01 9.208747378004890072e-01
1.297137727539908641e-07 4.974862913077114216e-08 8.821754856692892721e-01 1.023790056743400179e+00
5.828861699801099495e-08 1.126342922898736683e-07 7.628381623426666591e-01 1.224522646064551967e+00
7.713835516135154727e-08 1.012858947501645493e-07 1.172777161285181169e+00 7.118055248947198210e-01
-6.130767056247464017e-08 1.396616871085806767e-07 7.596883456676473134e-01 1.086260469725628397e+00
5.512101397955816234e-08 1.502510771891292500e-07 7.200895134015937726e-01 1.291365062631374627e+00
2.136502326926192432e-07 4.728818582307413303e-08 8.117888048755738106e-01 1.269010814906462281e+00
2.369410963647627824e-08 -2.525798006612927882e-08 7.153062307763503602e-01 1.189295154601867743e+00
4.194974652431966127e-08 4.012026248969963986e-08 7.031157400860620355e-01 1.201151971734828905e+00
5.561012478854670478e-08 1.731102125990881074e-07 1.202938990139056141e+00 9.120983427141406974e-01
4.442142863419403733e-08 1.375122140254641690e-07 1.300000000000000044e+00 7.032482496804485228e-01
1.527835859688779255e-07 5.975195111108768172e-08 8.194803029258604932e-01 1.088267519447149834e+00
2.004872093248868763e-07 3.817753005922420142e-08 8.810359362945056061e-01 1.064828298229690384e+00
2.110963739510359435e-06 5.380912275400347231e-08 9.062444737591888178e-01 1.300000000000000044e+00
2.243641537207618584e-06 9.006292478982618773e-08 7.320112286531041956e-01 1.300000000000000044e+00
1.986645677265318731e-07 3.895748486660285417e-08 7.165733451537817933e-01 1.300000000000000044e+00
2.825593089094941111e-08 2.407881549763154285e-08 7.460468923009530018e-01 1.275374809612155103e+00
3.844529934239266784e-09 5.171880072006172961e-10 1.195229946534355658e+00 7.439182443452752036e-01
1.921218594158883293e-08 4.347000232768844020e-07 1.290773066242149936e+00 7.373781989438947804e-01
4.160271764366409052e-07 8.284806992159609022e-09 7.038254235145086080e-01 1.267309306274456704e+00
5.401004103043705203e-08 1.666011937263455317e-07 1.153036959096418457e+00 7.105988831981764342e-01
-4.345201660250123494e-08 -8.787673017215338161e-09 1.254571251789889041e+00 7.889462107077298558e-01
1.705655923270664226e-08 2.567759869746519055e-08 8.176223877584890554e-01 1.211178241087115026e+00
6.704181866087703627e-08 5.757662426031839671e-08 7.096124255093070321e-01 1.199040063176690429e+00
2.154463245894716616e-07 8.556110340831887355e-08 7.178912669432550020e-01 1.149686454597903529e+00
2.944453029255068019e-08 5.017347317247569149e-08 7.580597378044096057e-01 1.213064492454995147e+00
5.683892211317234198e-08 1.989081490221022739e-07 9.056795283224476911e-01 8.782054340952089033e-01
9.093070053198984790e-08 1.272156936491350717e-07 7.643235203465618133e-01 1.251392340324927410e+00
5.800212766468803835e-08 2.464948293970409498e-08 1.253881629005800802e+00 8.313144265472434125e-01
3.958723792547465861e-08 3.800731686637416270e-08 1.268812905803987645e+00 7.148529252872873885e-01
1.591853838997308030e-07 8.599392045156462958e-08 7.004562100471138919e-01 1.259435296739335630e+00
2.663354475971308076e-08 5.116545116486632417e-08 1.220919499738651215e+00 7.187832373578681988e-01
9.865873910491761993e-08 1.424352981358898004e-07 1.196440571920599272e+00 7.400119126173043682e-01
1.754710506320666454e-07 -7.514009878210697980e-08 1.168180080266312038e+00 8.432762036996196420e-01
4.593023214541529063e-07 2.758588017761133550e-08 7.062127118463061848e-01 1.300000000000000044e+00
1.800415617061486909e-08 -7.398465314401931364e-08 1.300000000000000044e+00 7.271088915177964518e-01
2.181164420774035724e-07 2.386697295929914895e-07 1.300000000000000044e+00 7.222838654664415214e-01
9.345066464243807429e-08 1.149097501329958800e-07 8.423634133734902996e-01 9.793881386089063890e-01
1.880347055271024798e-07 -7.421919389821967406e-08 1.234938644100175287e+00 8.188042056373526778e-01
2.049627990912964223e-06 1.263904721481412983e-07 7.117026039932589088e-01 1.300000000000000044e+00
2.807888960623848770e-08 4.139748570032303821e-08 1.300000000000000044e+00 7.631035803437694609e-01
3.495740947139548871e-08 1.801167416636223994e-07 1.198582890489953368e+00 7.048371888698513610e-01
5.872286890942536777e-08 4.205649374132744861e-08 8.364884074955705184e-01 1.237275956065021720e+00
1.637600885764622022e-08 2.806071085569044038e-08 9.679122319949581277e-01 9.995971849637873552e-01
9.926668820712572551e-08 1.057595256436577818e-07 7.469807713144933636e-01 1.142052578482859015e+00
2.232186972468670059e-07 6.996249616481514216e-08 7.283694508384223054e-01 1.248020411604626068e+00
7.063762519278225352e-08 3.857623600070211413e-08 7.684578505702848172e-01 1.093389408823928877e+00
2.258226142794695271e-08 2.932343699943067567e-08 7.369976255613106542e-01 1.147443963308118153e+00
1.445516740327546763e-07 2.523681798378915439e-07 9.646896146327860189e-01 7.030868972627370983e-01
-6.630329497550591773e-08 1.516478915543239412e-07 8.169602016014305690e-01 1.259218176891384378e+00
3.583009942068177102e-08 4.665875373059413226e-08 1.263956496912582717e+00 7.371345385169015829e-01
1.041238499496744093e-07 6.659122215071307703e-08 8.158258793298749367e-01 9.756080154204346266e-01
7.048680162634278166e-08 4.296478496267828794e-08 7.128691779778923987e-01 1.182010813978526365e+00
1.118401375764778737e-07 4.562735939698656874e-08 7.094684731451027515e-01 1.268415031239499280e+00
